Date;Time;Temp_C;Hum;Press_Bar;TempCabine_C;Charge;SR_Wm2;WindPeak_ms;WindSpeed_Inst;WindSpeed_Avg;WindDir_Inst;WindDir_Avg
09/09/2024;03:30;21.29;59.95;1018.22;21.75;13.04;0;2.14;0.07;1.05;90;29
09/09/2024;03:40;21.39;61.26;1018.2;21.25;13.04;0;1.81;1.1;0.88;24;147
09/09/2024;03:50;21.02;60.24;1018.33;20.75;13.04;0;1.42;1.04;0.62;134;158
09/09/2024;04:00;20.59;62.78;1018.39;20.37;13.03;0;0.16;0.07;0.1;109;109
09/09/2024;04:10;21.31;60.62;1018.46;20;13;0;1.15;1.31;1.13;339;346
09/09/2024;04:20;20.98;62.04;1018.54;19.87;13.01;0;1.21;1.31;1.24;312;318
09/09/2024;04:30;19.6;77.91;1018.58;19.87;13.01;0;1.75;2;1.84;173;177
09/09/2024;04:40;19.32;78.03;1018.57;19.62;12.99;0;2.19;1.31;1.81;228;236
09/09/2024;04:50;18.62;77.66;1018.54;19.25;12.97;0;2.57;2.21;2.32;221;218
09/09/2024;05:00;19.33;73.33;1018.6;18.87;12.99;0;0.93;0.76;0.89;167;167
09/09/2024;05:10;19.33;70.87;1018.81;18.75;12.97;0;1.1;1.1;0.92;149;167
09/09/2024;05:20;19.17;70.61;1018.82;18.62;12.97;0;0.93;0.69;0.84;143;143
09/09/2024;05:30;19.34;73.24;1018.95;18.5;12.96;0;0.16;0.14;0.12;143;143
09/09/2024;05:40;18.95;74.42;1019.05;18.12;12.97;0;0.16;0.07;0.09;143;143
09/09/2024;05:50;19.54;70.16;1019.32;17.87;12.96;0;0.88;0.83;0.85;172;160
09/09/2024;06:00;18.69;80.28;1019.49;18;12.95;0;1.86;2.07;2.18;157;158
09/09/2024;06:10;18.76;81.52;1019.57;18;12.93;0;1.31;1.52;1.24;216;207
09/09/2024;06:20;18.5;86.49;1019.69;18.12;12.93;0;2.36;1.45;1.57;212;211
09/09/2024;06:30;18.33;87.2;1019.81;18.25;12.93;0;1.92;2.07;1.81;191;194
09/09/2024;06:40;18.43;84.86;1019.79;19.12;12.94;16.43;1.53;1.66;1.67;217;213
09/09/2024;06:50;18.52;84.64;1020.01;20.12;12.97;39.7;1.26;1.31;1.24;200;202
09/09/2024;07:00;18.74;83.63;1020.12;21.25;13.03;66.1;1.15;1.45;1.23;157;158
09/09/2024;07:10;18.85;82.67;1020.23;22.62;13.07;96.27;1.26;1.38;1.32;245;238
09/09/2024;07:20;19.03;79.07;1020.21;24.12;13.18;126.03;1.21;1.38;1.21;208;205
09/09/2024;07:30;20.55;76.27;1020.23;25.37;13.3;158.07;0.49;0.14;0.19;294;131
09/09/2024;07:40;20.56;73.51;1020.35;26.87;13.43;188.57;0.49;0.41;0.17;154;124
09/09/2024;07:50;20.28;75.02;1020.51;27.5;13.51;223.73;0.93;0;0.44;188;162
09/09/2024;08:00;20.15;75.29;1020.56;28.12;13.58;258.83;1.31;0.14;0.87;148;148
09/09/2024;08:10;21.76;68.38;1020.72;29.37;13.62;295.93;1.42;1.1;0.46;264;270
09/09/2024;08:20;22.11;67.95;1020.81;30.25;13.63;237.4;1.64;1.1;0.78;30;259
09/09/2024;08:30;22.86;64.54;1020.83;31.12;13.63;364.97;0.6;0.35;0.21;278;214
09/09/2024;08:40;22.22;65.69;1020.95;31.75;13.67;394.43;1.92;1.93;1.15;275;298
09/09/2024;08:50;23.18;60.33;1021.04;32;13.71;425;1.97;2.07;1.61;354;302
09/09/2024;09:00;22.92;58.85;1021.04;32.5;13.77;457.27;2.63;1.73;2.19;317;315
09/09/2024;09:10;23.82;54.74;1021.02;32.75;13.79;489.93;2.63;2.76;1.92;290;283
09/09/2024;09:20;25.65;48.07;1021.11;33.5;13.87;517.4;2.19;1.79;1.71;310;289
09/09/2024;09:30;25.91;46.64;1020.98;34.38;13.86;547.93;1.31;0.28;0.43;120;175
09/09/2024;09:40;25.97;48.92;1020.91;35;13.89;571.13;2.36;2.48;1.15;44;171
09/09/2024;09:50;25.31;47.21;1020.93;35.25;13.9;597.9;2.79;2.14;2.37;45;135
09/09/2024;10:00;26.21;45.89;1020.85;35.63;13.87;618.73;2.52;0.28;1.75;46;131
09/09/2024;10:10;26.59;44.32;1020.83;35.88;13.87;640.43;3.18;3.87;2.09;360;145
09/09/2024;10:20;25.24;47.24;1020.76;35.63;13.91;663.73;4.49;3.59;4.24;4;226
09/09/2024;10:30;26.77;44.05;1020.72;35.13;13.89;682.93;3.23;1.93;2.62;3;236
09/09/2024;10:40;25.9;43.87;1020.65;35.25;13.9;700.83;3.73;3.73;3.12;10;95
09/09/2024;10:50;25.85;45.37;1020.53;34.88;13.89;715.03;5.26;5.45;5.32;353;302
09/09/2024;11:00;26.62;41.71;1020.38;34;13.92;730.6;7.51;6.35;6.94;0;267
09/09/2024;11:10;27.4;39.85;1020.1;33.38;13.9;738.33;7.07;8.35;7.25;354;295
09/09/2024;11:20;26.32;40.79;1019.92;32.75;13.92;758.3;8.93;9.04;9.31;359;310
09/09/2024;11:30;26.39;41.3;1019.57;32.25;13.91;762.63;10.52;11.04;11.44;355;333
09/09/2024;11:40;26.35;40.07;1019.58;32;13.92;769.6;11.07;12.56;10.71;0;298
09/09/2024;11:50;26.39;42.66;1019.27;31.62;13.92;772.83;10.85;13.53;12.58;359;340
09/09/2024;12:00;27.55;39.83;1018.91;31.5;13.92;769.9;10.3;10.7;10.29;341;333
09/09/2024;12:10;27.11;37.13;1018.82;31.5;13.92;768.23;9.37;9.73;10.15;340;342
09/09/2024;12:20;27.37;36.38;1018.68;31.5;13.92;153.93;9.42;10.56;9.75;344;304
09/09/2024;12:30;27.71;35.21;1018.41;31.87;13.92;776.73;6.85;8.21;6.58;330;332
09/09/2024;12:40;28.44;31.67;1018.35;32.38;13.92;772.6;3.89;3.59;3.7;328;328
09/09/2024;12:50;28.02;33.5;1018.2;32.88;13.92;756.8;6.41;5.87;6.62;337;330
09/09/2024;13:00;29.41;33.29;1017.99;32.75;13.92;751.27;5.7;5.8;6.33;350;334
09/09/2024;13:10;29.04;28.17;1017.84;33;13.93;552.8;4.6;4.76;4.3;312;319
09/09/2024;13:20;29.14;29.36;1017.69;33.5;13.92;723.5;4.55;4.49;4.59;337;320
09/09/2024;13:30;28.55;29.7;1017.4;33.63;13.92;710.93;6.63;5.52;6.43;342;332
09/09/2024;13:40;29.49;33.62;1017.26;33.5;13.93;692.17;4.55;4.83;4.71;324;335
09/09/2024;13:50;28.64;30.93;1016.91;33.63;13.92;670.2;8.05;9.53;7.77;333;330
09/09/2024;14:00;28.82;29.28;1016.87;33.13;13.94;648.97;8.82;8.84;8.52;332;331
09/09/2024;14:10;29.39;28.38;1016.72;32.88;13.92;635.9;7.78;8.28;7.57;350;295
09/09/2024;14:20;29.32;30.02;1016.6;33;13.92;604.13;5.42;5.87;6.12;344;345
09/09/2024;14:30;29.03;27.89;1016.6;33.25;13.93;582.57;7.56;6.35;8.19;2;91
09/09/2024;14:40;29.57;27.31;1016.52;33.5;13.93;557.97;5.04;5.04;4.86;359;194
09/09/2024;14:50;29.45;27.79;1016.32;33.75;13.93;515.53;3.94;4.56;3.76;320;314
09/09/2024;15:00;29.41;28.22;1016.23;33.88;13.93;489.3;3.23;2.83;3.55;343;346
09/09/2024;15:10;29.79;29.6;1016.17;34;13.93;449.93;4.44;5.18;4.59;320;320
09/09/2024;15:20;30.41;27.04;1016.09;33.88;13.92;423.77;2.9;3.04;2.55;288;261
09/09/2024;15:30;29.96;27.77;1016.04;34;13.93;385.5;3.4;3.04;3.43;311;308
09/09/2024;15:40;29.95;28.14;1016.04;34;13.94;355.33;2.3;2;2.14;21;30
09/09/2024;15:50;30.56;27.74;1015.86;34;13.93;316.67;1.21;0.48;0.73;261;311
09/09/2024;16:00;30.76;27.48;1015.84;34.25;13.92;286.43;0.05;0;0.03;315;309
09/09/2024;16:10;29.82;28.65;1015.81;34.25;13.92;248.37;2.47;2.21;2.66;335;334
09/09/2024;16:20;29.79;29.5;1015.77;33.88;13.92;219.53;3.94;2.55;3.55;358;69
09/09/2024;16:30;29.68;29.54;1015.78;33.5;13.95;183.47;2.57;1.86;2.4;2;193
09/09/2024;16:40;29.55;29.75;1015.77;33.38;13.95;146.83;3.01;2.76;3.14;217;344
09/09/2024;16:50;29.71;29.23;1015.7;33;13.93;113.13;2.3;1.73;2.11;342;129
09/09/2024;17:00;29.82;29.18;1015.72;32.75;13.93;85.3;1.59;1.1;1.15;56;38
09/09/2024;17:10;29.66;29.12;1015.78;32.5;13.93;56.47;1.64;2;1.67;6;21
09/09/2024;17:20;29.53;29.41;1015.77;32.13;13.62;32.1;2.41;2.07;2.71;55;35
09/09/2024;17:30;29.4;29.7;1015.84;31.5;13.41;7.1;2.08;2.07;2.24;33;38
09/09/2024;17:40;29.06;30.5;1015.91;30.88;13.31;0;2.57;2.62;2.65;26;26
09/09/2024;17:50;28.09;34.26;1015.93;30.25;13.3;0;2.03;2.14;2.2;9;140
09/09/2024;18:00;28.22;33.38;1016;29.37;13.21;0;1.64;1.66;1.73;346;347
09/09/2024;18:10;27.11;39.33;1016.19;28.62;13.24;0;2.41;2.69;2.59;327;334
09/09/2024;18:20;26.57;39.64;1016.18;28;13.21;0;2.57;0.9;1.66;339;277
09/09/2024;18:30;27.71;34.83;1016.2;27.37;13.22;0;1.92;2.21;2.09;281;287
09/09/2024;18:40;26.46;40.64;1016.34;27.13;13.19;0;1.37;0.35;1.2;355;165
09/09/2024;18:50;26.53;38.87;1016.42;26.75;13.21;0;1.75;2.21;1.98;335;348
09/09/2024;19:00;27.35;35.05;1016.57;26.37;13.2;0;1.1;1.24;1.12;274;283
09/09/2024;19:10;27.08;36.88;1016.64;26.25;13.2;0;1.86;1.31;1.91;247;265
09/09/2024;19:20;27.51;32.8;1016.58;26.12;13.2;0;2.57;3.04;2.25;249;250
09/09/2024;19:30;26.57;36.07;1016.76;26.25;13.19;0;1.53;1.66;1.52;253;258
09/09/2024;19:40;25.24;46;1016.88;25.88;13.2;0;2.63;1.93;2.5;179;221
09/09/2024;19:50;25.6;37.96;1016.99;25.37;13.18;0;3.51;3.87;3.81;283;287
09/09/2024;20:00;25.88;36.63;1016.97;25.37;13.18;0;3.18;3.87;3.39;236;234
09/09/2024;20:10;25.77;37.41;1017.19;25.25;13.18;0;2.19;2.07;2.21;264;252
09/09/2024;20:20;25.61;38.79;1017.15;24.87;13.18;0;1.59;1.66;1.42;226;237
09/09/2024;20:30;25.38;39.86;1017.29;24.75;13.18;0;1.7;1.79;1.55;230;235
09/09/2024;20:40;24.66;41.53;1017.29;24.5;13.17;0;2.03;1.38;1.24;280;267
09/09/2024;20:50;25.53;39.24;1017.28;24.12;13.18;0;1.81;2.21;2.17;212;192
09/09/2024;21:00;24.48;44.41;1017.31;24;13.17;0;1.15;0.76;0.81;224;215
09/09/2024;21:10;22.86;64.49;1017.34;23.38;13.18;0;2.25;2.48;2.57;138;141
09/09/2024;21:20;22.65;64.09;1017.52;23;13.18;0;1.7;1.38;1.57;116;116
09/09/2024;21:30;22.53;62.53;1017.45;22.62;13.18;0;1.75;2;1.67;133;127
09/09/2024;21:40;22.6;65.32;1017.62;22.5;13.16;0;0.16;0.07;0.06;136;136
09/09/2024;21:50;21.81;69.9;1017.61;22.13;13.17;0;2.41;2.97;2.37;164;174
09/09/2024;22:00;21.59;70.99;1017.74;21.87;13.14;0;1.64;0.83;1.44;278;268
09/09/2024;22:10;21.29;71.44;1017.71;21.62;13.14;0;1.75;1.79;1.93;197;203
09/09/2024;22:20;22.23;57.22;1017.65;21.25;13.14;0;1.31;0.9;1.22;278;284
09/09/2024;22:30;21.84;64.37;1017.84;21;13.14;0;1.81;2.28;1.8;310;321
09/09/2024;22:40;21.56;69;1017.86;20.88;13.13;0;3.67;4.69;3.43;341;332
09/09/2024;22:50;23;53.99;1017.8;21;13.16;0;3.07;3.73;2.86;17;11
09/09/2024;23:00;21.17;55.95;1017.9;21.25;13.12;0;1.97;1.93;2.26;352;337
09/09/2024;23:10;23.59;43.39;1017.9;21.25;13.14;0;4.11;4.21;4.44;305;330
09/09/2024;23:20;23.96;43.31;1017.83;22;13.13;0;8.6;6.7;8.36;294;309
09/09/2024;23:30;23.07;46.83;1017.99;22.75;13.12;0;5.2;5.52;4.81;324;308
09/09/2024;23:40;23.28;46.3;1017.98;22.87;13.12;0;4.6;5.52;4.43;354;321
09/09/2024;23:50;23.58;42.68;1018.02;22.87;13.12;0;6.35;4.83;6.06;321;300
10/09/2024;00:00;23.9;45.46;1017.93;23;13.1;0;7.67;6.7;7.89;338;326
10/09/2024;00:10;23.99;41.9;1017.71;23.12;13.1;0;9.53;12.77;10.43;336;339
10/09/2024;00:20;23.75;43.43;1017.91;23.25;13.1;0;9.2;10.56;9.42;349;348
10/09/2024;00:30;23.16;43.24;1017.99;23.25;13.14;0;6.74;6.28;6.53;15;174
10/09/2024;00:40;23.44;44.6;1017.79;23;13.11;0;8;7.8;8.68;342;345
10/09/2024;00:50;23.18;46.75;1017.78;22.87;13.1;0;5.2;5.66;5.92;340;342
10/09/2024;01:00;23.03;47.77;1017.55;22.62;13.08;0;6.14;6.76;6.66;337;341
10/09/2024;01:10;22.18;52.11;1017.6;22.5;13.09;0;5.09;4.69;5.42;353;349
10/09/2024;01:20;23.19;44.48;1017.3;22.37;13.08;0;7.51;9.59;8.48;347;345
10/09/2024;01:30;23.04;44.4;1017.28;22.37;13.09;0;7.34;7.52;7.86;335;344
10/09/2024;01:40;22.96;46.24;1017.35;22.37;13.07;0;7.12;7.59;8;326;337
10/09/2024;01:50;22.36;49.93;1017.19;22.37;13.07;0;7.29;8.08;8.28;328;326
10/09/2024;02:00;22.1;54.55;1017.31;22.25;13.08;0;6.46;7.52;7.45;323;324
10/09/2024;02:10;21.81;54.96;1017.3;22;13.06;0;4.55;5.38;5.46;322;326
10/09/2024;02:20;21.55;55.42;1017.32;21.62;13.06;0;4.16;3.87;4.66;330;324
10/09/2024;02:30;20.8;59.19;1017.3;21.12;13.06;0;1.75;0.35;0.68;299;306
10/09/2024;02:40;20.53;60.67;1017.21;20.5;13.07;0;1.53;1.1;0.65;274;222
10/09/2024;02:50;20.3;63.75;1017.08;20;13.05;0;0.44;0.14;0.12;90;126
10/09/2024;03:00;20.7;62.4;1017.08;19.75;13.05;0;2.41;2.35;2.55;337;324
10/09/2024;03:10;20.07;67.14;1017.22;19.62;13.04;0;1.7;1.17;1.65;256;303
10/09/2024;03:20;19.61;70.38;1017.15;19.37;13.04;0;1.31;0.76;0.92;216;235
10/09/2024;03:30;19.87;70.42;1017.18;19.25;13.04;0;1.31;0.83;0.88;185;173
10/09/2024;03:40;19.18;77.55;1017.3;19.12;13.04;0;1.48;1.79;1.4;126;114
10/09/2024;03:50;19.39;70.75;1017.26;19;13.04;0;2.41;2.9;2.48;142;153
10/09/2024;04:00;19.26;69.45;1017.36;19;13.04;0;3.07;3.8;3.57;133;138
10/09/2024;04:10;19.25;72.66;1017.3;19;13.01;0;3.29;3.8;3.93;136;134
10/09/2024;04:20;19.49;67.25;1017.37;19;13.03;0;2.63;3.11;3.01;157;158
10/09/2024;04:30;19.31;67.46;1017.5;19.12;12.99;0;2.25;1.93;2.38;190;166
10/09/2024;04:40;18.58;72.65;1017.53;18.75;12.97;0;1.53;0.83;1.06;263;262
10/09/2024;04:50;18.61;73.76;1017.5;18.25;12.99;0;0.16;0;0.08;272;272
10/09/2024;05:00;18.34;72.03;1017.64;17.87;12.97;0;3.12;3.87;3.43;177;174
10/09/2024;05:10;18.43;69.55;1017.73;18;12.96;0;2.19;1.66;1.19;300;274
10/09/2024;05:20;18.72;71.88;1017.82;17.75;12.97;0;1.21;0.28;0.85;294;297
10/09/2024;05:30;18.44;74.95;1017.84;17.5;12.94;0;1.86;2.21;1.26;322;307
10/09/2024;05:40;18.28;75.58;1017.95;17.37;12.93;0;2.03;1.73;2.21;346;348
10/09/2024;05:50;18.36;72.25;1018.03;17.25;12.94;0;0.55;0.35;0.23;231;287
10/09/2024;06:00;18.66;71.79;1018.22;17;12.94;0;1.42;1.79;1.62;183;187
10/09/2024;06:10;18.12;80.01;1018.38;17.25;12.96;0;0.99;1.31;1.02;262;239
10/09/2024;06:20;17.92;81.73;1018.58;17.25;12.91;0;1.92;0.55;0.89;262;263
10/09/2024;06:30;18.02;80.98;1018.69;17.87;12.94;3.37;0.71;0.55;0.68;221;215
10/09/2024;06:40;18.3;79.27;1018.66;19.25;12.96;30.57;1.92;1.66;1.54;329;328
10/09/2024;06:50;18.97;72.92;1018.74;20.62;13.03;60.5;1.1;0.83;1.09;1;0
10/09/2024;07:00;19.41;69.76;1018.92;22.62;13.05;89.27;1.59;1.1;1.12;108;107
10/09/2024;07:10;20.25;65.03;1019.05;24.37;13.14;120.63;1.21;0.55;1.17;122;123
10/09/2024;07:20;19.95;68.4;1019.14;25.75;13.24;154.77;1.53;0.9;1.38;139;141
10/09/2024;07:30;19.2;75.31;1019.14;26.75;13.38;188.83;1.64;1.73;1.79;156;144
10/09/2024;07:40;19.58;65.26;1019.28;26.87;13.49;226.9;3.07;2.76;2.83;126;146
10/09/2024;07:50;20.98;55.66;1019.23;27.25;13.57;259.63;3.07;2.42;3.3;131;117
10/09/2024;08:00;22.03;63.45;1019.35;28.12;13.6;294.1;2.68;2.48;1.82;339;263
10/09/2024;08:10;20.53;64.4;1019.36;29.37;13.6;326.53;3.23;2.69;3.18;334;324
10/09/2024;08:20;20.41;67.61;1019.42;29.63;13.63;191;2.85;1.59;2.17;313;318
10/09/2024;08:30;21.4;65.37;1019.63;30.12;13.67;394.17;1.53;1.04;1.22;286;249
10/09/2024;08:40;22.29;58.8;1019.59;30.88;13.69;426.77;2.08;0.07;1.26;286;270
10/09/2024;08:50;22.92;48.97;1019.71;31.87;13.77;462.1;2.03;0.76;1.31;279;244
10/09/2024;09:00;23.79;50.34;1019.61;32.75;13.79;494.73;1.81;0.35;1.23;316;232
10/09/2024;09:10;23.94;47.39;1019.57;33.38;13.84;523.03;3.07;1.31;2.11;341;296
10/09/2024;09:20;25.3;44.76;1019.55;33.5;13.88;550.87;2.63;0;1.18;33;308
10/09/2024;09:30;24.05;46.17;1019.44;34.13;13.87;578.07;2.3;1.52;2.03;347;307
10/09/2024;09:40;25.06;45.22;1019.24;34.38;13.86;607.47;2.63;2.21;1.64;265;265
10/09/2024;09:50;25.59;42.79;1019.28;34.5;13.86;630.83;4.05;3.11;1.37;318;237
10/09/2024;10:00;24.72;47;1019.23;34.63;13.87;651.77;3.73;0;2.67;301;169
10/09/2024;10:10;25.01;43.9;1019.08;34.5;13.87;672.43;3.94;4.07;3.55;299;294
10/09/2024;10:20;24.66;43.46;1018.88;33.88;13.9;696.4;6.9;8.21;5.4;301;299
10/09/2024;10:30;26.85;39.51;1018.79;33.25;13.9;720.17;3.23;2;2.23;309;278
10/09/2024;10:40;25.98;39.27;1018.71;33.75;13.9;731.33;4.66;6.35;3.75;312;302
10/09/2024;10:50;26.96;38.13;1018.66;33.63;13.91;747.33;3.56;4.42;3.5;303;298
10/09/2024;11:00;28.08;36.46;1018.43;34;13.91;758.13;3.67;3.31;3.19;229;223
10/09/2024;11:10;28.36;33.97;1018.29;34.5;13.92;777.13;1.97;0;0.89;338;286
10/09/2024;11:20;28.11;33.59;1018.28;35.13;13.92;785.4;2.63;1.45;1.69;263;262
10/09/2024;11:30;30.09;30.88;1018.15;35.38;13.9;794.07;1.97;0;0.71;79;216
10/09/2024;11:40;28;37.48;1017.94;35.25;13.92;802.8;4.66;4.97;4.33;212;214
10/09/2024;11:50;27.6;36.77;1017.72;34.13;13.93;805.1;3.78;4;3.58;228;216
10/09/2024;12:00;27.74;34.35;1017.57;33.75;13.93;805.87;3.4;3.52;3.36;249;234
10/09/2024;12:10;28.61;33.03;1017.34;33.75;13.92;795.37;3.07;2.69;2.4;289;287
10/09/2024;12:20;27.71;35.22;1017.11;33.63;13.92;98.1;4.49;4.56;4.72;232;232
10/09/2024;12:30;28.31;33.72;1016.97;33.13;13.93;800.4;3.94;3.31;3.66;221;228
10/09/2024;12:40;28.63;32.39;1016.82;33.25;13.92;785.5;3.51;3.87;3.2;228;258
10/09/2024;12:50;28.19;34.84;1016.55;33.63;13.93;777.8;3.94;3.87;3.62;241;229
10/09/2024;13:00;27.82;35.11;1016.34;33.63;13.92;769.83;5.15;4.14;4.94;235;228
10/09/2024;13:10;29.41;33.98;1016.23;33.5;13.95;752.8;4.49;2.28;3.61;179;181
10/09/2024;13:20;28.68;31.96;1016.15;33.38;13.93;735.5;4.6;1.04;3.76;197;179
10/09/2024;13:30;28.65;29.87;1015.88;33.88;13.92;721.33;3.34;3.38;3.28;317;311
10/09/2024;13:40;28.66;27.38;1015.7;34.25;13.92;705.57;4.16;1.86;2.82;0;289
10/09/2024;13:50;30.24;25.49;1015.55;34.38;13.92;689.8;3.23;2.07;2.17;318;307
10/09/2024;14:00;29.18;27.46;1015.29;34.75;13.92;665;3.67;1.52;2.9;317;333
10/09/2024;14:10;28.75;29.69;1015.03;34.75;13.93;641.33;4.38;4.14;4.32;350;309
10/09/2024;14:20;29.27;28.93;1014.95;34.38;13.93;610.27;4.44;4.69;4.6;347;350
10/09/2024;14:30;29.38;29.07;1014.82;34;13.93;589.8;4.49;4.14;4.58;345;338
10/09/2024;14:40;28.84;28.79;1014.72;34;13.94;560.63;6.68;7.25;6.95;354;323
10/09/2024;14:50;29.18;28.15;1014.62;33.63;13.94;532.93;4.22;4.07;4.54;351;353
10/09/2024;15:00;29.95;29.9;1014.46;33.75;13.92;502.33;3.56;1.24;2.96;3;241
10/09/2024;15:10;29.35;28.18;1014.49;34.13;13.94;472.07;3.94;3.93;3.66;356;239
10/09/2024;15:20;29.22;29.73;1014.29;34.13;13.93;442.23;5.92;5.45;5.53;354;332
10/09/2024;15:30;29.23;28.88;1014.11;33.88;13.93;405.8;8.66;4.62;8.14;339;345
10/09/2024;15:40;29.22;28.99;1014.13;33.25;13.93;374.77;6.46;6.35;5.78;359;312
10/09/2024;15:50;28.97;30.75;1014.07;32.75;13.96;334.1;7.34;8.9;7.26;0;257
10/09/2024;16:00;29.23;28.66;1014.08;32.38;13.95;298.27;9.48;8.97;8.44;0;278
10/09/2024;16:10;29.13;28.47;1013.97;32.13;13.94;264.77;8.82;9.46;8.94;359;313
10/09/2024;16:20;29.21;27.58;1013.84;32;13.93;235.27;10.3;7.45;10.65;352;346
10/09/2024;16:30;28.88;32.91;1013.96;31.75;13.93;194.1;8.22;8.63;8.17;355;207
10/09/2024;16:40;28.25;34.68;1013.89;31.5;13.95;160.8;9.26;8.97;9.63;322;339
10/09/2024;16:50;28.36;32.72;1014.03;31.12;13.93;129.13;6.9;8.35;7.37;323;333
10/09/2024;17:00;28.44;30.8;1013.97;30.75;13.94;90.43;8.71;9.94;9.53;321;320
10/09/2024;17:10;28.72;29.03;1014.09;30.37;13.92;62.5;6.85;7.66;8.11;329;326
10/09/2024;17:20;28.89;27.12;1014.17;30.25;13.62;34.6;6.41;8.01;7.32;322;324
10/09/2024;17:30;28.07;36.73;1014.28;29.87;13.34;6.8;6.14;6.63;6.89;322;314
10/09/2024;17:40;27.92;34.14;1014.38;29.37;13.24;0;3.51;3.24;3.49;300;326
10/09/2024;17:50;27.82;31.68;1014.33;28.75;13.21;0;4.55;5.45;5.15;328;328
10/09/2024;18:00;27.95;29.5;1014.34;28.38;13.18;0;6.03;5.59;6.33;297;296
10/09/2024;18:10;27.32;32.73;1014.5;27.87;13.2;0;2.63;2.97;2.66;311;319
10/09/2024;18:20;27.42;31.84;1014.45;27.37;13.21;0;3.29;3.87;3.96;327;324
10/09/2024;18:30;26.99;32.02;1014.55;27.13;13.21;0;3.83;4.83;4.29;328;330
10/09/2024;18:40;26.23;35.43;1014.65;26.75;13.18;0;4.49;3.87;4.68;342;336
10/09/2024;18:50;25.74;38.52;1014.66;26.37;13.2;0;5.15;4.62;5.11;336;336
10/09/2024;19:00;26.01;34.38;1014.71;26;13.19;0;4.16;5.52;4.73;327;335
10/09/2024;19:10;25.62;38.1;1015.04;25.75;13.19;0;4.16;2.48;3.74;351;337
10/09/2024;19:20;26.21;33.68;1014.98;25.75;13.2;0;4.88;4.28;5.15;320;317
10/09/2024;19:30;25.85;35.16;1015.19;25.62;13.18;0;3.29;3.24;3.56;339;326
10/09/2024;19:40;26.96;31.41;1015.24;25.5;13.18;0;3.73;2.42;3.08;324;312
10/09/2024;19:50;26.44;32.74;1015.32;25.62;13.18;0;2.74;2.97;2.64;341;324
10/09/2024;20:00;25.79;35.18;1015.41;25.5;13.18;0;4.11;3.73;3.89;341;335
10/09/2024;20:10;26.07;34.46;1015.35;25.25;13.18;0;3.18;2.83;2.59;319;323
10/09/2024;20:20;25.02;38.06;1015.45;24.87;13.21;0;0.55;0.07;0.23;89;93
10/09/2024;20:30;25.33;34.62;1015.45;24.37;13.21;0;5.48;4.14;5.18;13;18
10/09/2024;20:40;24.85;37.4;1015.59;24.63;13.2;0;6.19;5.73;6.26;9;25
10/09/2024;20:50;24.32;40.92;1015.61;24.63;13.18;0;5.26;5.18;5.56;341;351
10/09/2024;21:00;23.99;44.18;1015.61;24.25;13.18;0;5.75;5.25;5.06;356;194
10/09/2024;21:10;23.96;44.66;1015.7;24;13.17;0;6.79;5.94;6.6;0;304
10/09/2024;21:20;24.27;47.27;1015.82;24;13.16;0;5.53;5.66;6.16;343;342
10/09/2024;21:30;23.84;48.21;1015.77;23.87;13.18;0;5.48;5.8;5.77;336;330
10/09/2024;21:40;24.05;46.16;1015.93;23.75;13.17;0;3.51;2.48;2.65;291;320
10/09/2024;21:50;24.86;39.54;1015.97;23.62;13.18;0;2.85;2.9;2.38;335;323
10/09/2024;22:00;24.32;43.12;1015.91;23.38;13.16;0;3.29;3.73;3.19;320;330
10/09/2024;22:10;22.26;59.63;1015.97;23;13.18;0;2.85;2.9;3.03;159;160
10/09/2024;22:20;21.88;59.32;1016;22.62;13.17;0;3.94;3.87;4.39;138;144
10/09/2024;22:30;21.64;61.01;1015.97;22.25;13.16;0;2.79;3.31;2.99;145;142
10/09/2024;22:40;21.32;63.61;1016;21.87;13.14;0;3.29;3.59;3.91;155;155
10/09/2024;22:50;21.18;65.86;1016.02;21.62;13.14;0;3.62;4.42;4.06;150;151
10/09/2024;23:00;21.27;61.34;1015.97;21.37;13.15;0;2.9;3.73;3.29;140;147
10/09/2024;23:10;21.2;63.22;1016;21.25;13.14;0;3.12;3.18;3.07;141;137
10/09/2024;23:20;21.21;62.98;1016.06;21.12;13.13;0;2.63;2.76;2.71;140;136
10/09/2024;23:30;20.95;63.97;1015.88;21;13.13;0;3.56;3.87;3.5;154;155
10/09/2024;23:40;20.63;67.95;1016.03;20.75;13.14;0;2.41;2.97;2.65;149;144
10/09/2024;23:50;20.63;67.41;1016.06;20.62;13.13;0;3.23;3.59;3.6;162;155
11/09/2024;00:00;20.56;63.76;1015.89;20.62;13.12;0;3.07;3.87;3.65;155;154
11/09/2024;00:10;20.42;63.26;1015.96;20.5;13.11;0;3.18;3.18;3.05;160;165
11/09/2024;00:20;20.06;68.34;1015.87;20.25;13.1;0;2.68;2.76;3.06;167;169
11/09/2024;00:30;19.78;73.57;1015.75;20;13.11;0;2.63;3.04;3.15;174;170
11/09/2024;00:40;19.29;80.57;1015.74;19.75;13.09;0;1.64;1.45;1.77;234;248
11/09/2024;00:50;19.04;81.49;1015.76;19.25;13.1;0;1.31;1.24;1.4;238;217
11/09/2024;01:00;19.26;80.18;1015.83;18.87;13.1;0;1.1;1.1;1.02;217;231
11/09/2024;01:10;19.29;80.76;1015.77;18.62;13.07;0;1.26;0.83;1.33;181;182
